0.115900	-177966.484887	-162937.010614	340903.495501	15029.474273	518869.980388	1.409403	1.872037	-0.919157
0.116200	-177905.461797	-162908.936120	340814.397918	14996.525677	518719.859715	2.954294	3.038036	-2.099340
0.116500	-177844.655419	-162880.905840	340725.561259	14963.749580	518570.216679	-1.792793	-2.135519	2.854889
0.116800	-177784.065224	-162852.919587	340636.984811	14931.145638	518421.050035	-0.296972	-0.909579	1.681703
0.117100	-177723.690683	-162824.977179	340548.667861	14898.713504	518272.358544	1.058892	0.429801	0.392891
0.117400	-177663.531265	-162797.078434	340460.609699	14866.452831	518124.140964	2.022785	1.821958	-0.856712
0.117700	-177603.586442	-162769.223174	340372.809616	14834.363269	517976.396058	2.724693	-3.068911	-2.059413
0.118000	-177543.855686	-162741.411219	340285.266905	14802.444468	517829.122591	-2.393976	-1.733177	2.906984
0.118300	-177484.338468	-162713.642392	340197.980860	14770.696076	517682.319329	-0.996897	-0.523558	1.717963
0.118600	-177425.034260	-162685.916519	340110.950778	14739.117741	517535.985038	0.456711	0.495140	0.444139
0.118900	-177365.942533	-162658.233425	340024.175957	14707.709108	517390.118490	1.903745	1.478297	-0.826691
0.119200	-177307.062759	-162630.592937	339937.655697	14676.469822	517244.718456	-3.003332	2.623175	-2.018614
0.119500	-177248.394412	-162602.994887	339851.389298	14645.399525	517099.783710	-1.895829	-2.397245	2.947419
0.119800	-177189.936962	-162575.439103	339765.376065	14614.497859	516955.313026	-1.375974	-1.097128	1.733918
0.120100	-177131.689883	-162547.925418	339679.615300	14583.764465	516811.305183	-0.497085	0.165394	0.496289
0.120400	-177073.652647	-162520.453665	339594.106312	14553.198981	516667.758959	0.777612	1.299627	-0.815168
0.120700	-177015.824727	-162493.023681	339508.848408	14522.801046	516524.673135	2.154667	2.218878	-1.993979
0.121000	-176958.205596	-162465.635302	339423.840898	14492.570295	516382.046494	-2.757276	3.082895	2.986673
0.121300	-176900.794728	-162438.288365	339339.083093	14462.506363	516239.877821	-1.477623	-2.145866	1.733204
0.121600	-176843.591595	-162410.982711	339254.574306	14432.608884	516098.165902	-0.588544	-0.959039	0.525419
0.121900	-176786.595672	-162383.718181	339170.313853	14402.877490	515956.909524	-0.256634	0.248925	-0.785049
0.122200	-176729.806430	-162356.494618	339086.301049	14373.311812	515816.107479	0.734269	1.385590	-2.017838
0.122500	-176673.223345	-162329.311867	339002.535212	14343.911479	515675.758557	2.005937	2.321278	3.044751
0.122800	-176616.845891	-162302.169772	338919.015662	14314.676119	515535.861553	-2.963138	3.058748	1.717586
0.123100	-176560.673540	-162275.068181	338835.741721	14285.605359	515396.415261	-1.700508	-2.339948	0.522464
0.123400	-176504.705768	-162248.006944	338752.712712	14256.698824	515257.418479	-0.738221	-1.263910	-0.744520
0.123700	-176448.942048	-162220.985911	338669.927958	14227.956137	515118.870006	-0.542925	-0.131946	-2.042620
0.124000	-176393.381854	-162194.004933	338587.386787	14199.376921	514980.768642	0.275200	0.939643	3.037028
0.124300	-176338.024662	-162167.063864	338505.088527	14170.960798	514843.113189	1.473236	1.797596	1.762865
0.124600	-176282.869946	-162140.162560	338423.032506	14142.707386	514705.902451	2.728534	2.440378	0.465682
0.124900	-176227.917180	-162113.300876	338341.218056	14114.616304	514569.135235	-2.365598	-3.026112	-0.728017
0.125200	-176173.165839	-162086.478670	338259.644509	14086.687169	514432.810348	-1.598011	-2.010556	-2.023912
0.125500	-176118.615398	-162059.695803	338178.311201	14058.919595	514296.926600	-1.524544	-0.953758	2.978051
0.125800	-176064.265332	-162032.952135	338097.217468	14031.313197	514161.482800	-0.608455	-0.001000	1.775319
0.126100	-176010.115117	-162006.247529	338016.362646	14003.867587	514026.477763	0.568990	0.674016	0.479304
0.126400	-175956.164226	-161979.581849	337935.746075	13976.582377	513891.910301	1.759331	1.260066	-0.802563
0.126700	-175902.412136	-161952.954961	337855.367097	13949.457175	513757.779233	2.776220	2.112221	-2.007209
0.127000	-175848.858322	-161926.366731	337775.225053	13922.491591	513624.083374	2.907078	3.098502	2.982315
0.127300	-175795.502259	-161899.817029	337695.319287	13895.685230	513490.821546	-2.918776	-2.236097	1.692372
0.127600	-175742.343422	-161873.305724	337615.649146	13869.037698	513357.992568	-1.843411	-1.517137	0.489926
0.127900	-175689.381288	-161846.832688	337536.213977	13842.548600	513225.595265	-0.692814	-1.039703	-0.802088
0.128200	-175636.615332	-161820.397795	337457.013128	13816.217537	513093.628460	0.349702	-0.335398	-2.094660
0.128500	-175584.045030	-161794.000920	337378.045950	13790.044111	512962.090980	0.648797	0.573432	2.973436
0.128800	-175531.669858	-161767.641937	337299.311795	13764.027921	512830.981653	0.791507	1.477866	1.705540
0.129100	-175479.489291	-161741.320726	337220.810018	13738.168565	512700.299309	1.777172	2.166792	0.388449
0.129400	-175427.502806	-161715.037166	337142.539972	13712.465640	512570.042778	2.884261	2.575657	-0.823805
0.129700	-175375.709878	-161688.791136	337064.501015	13686.918742	512440.210893	-2.395507	-3.084026	-2.084822
0.130000	-175324.109985	-161662.582520	336986.692505	13661.527464	512310.802490	-2.200019	-2.238139	2.886455
0.130300	-175272.702601	-161636.411202	336909.113803	13636.291400	512181.816404	-2.091582	-1.397598	1.639978
0.130600	-175221.487204	-161610.277065	336831.764270	13611.210139	512053.251474	-1.126063	-0.802934	0.415987
0.130900	-175170.463270	-161584.179998	336754.643268	13586.283271	511925.106538	-0.067148	-0.465689	-0.909335
0.131200	-175119.630275	-161558.119889	336677.750164	13561.510386	511797.380438	0.836015	0.147295	-2.169476
0.131500	-175068.987695	-161532.096627	336601.084322	13536.891068	511670.072017	0.667506	0.954377	2.886834
0.131800	-175018.535008	-161506.110103	336524.645111	13512.424905	511543.180119	1.038869	1.700115	1.601208
0.132100	-174968.271690	-161480.160210	336448.431901	13488.111480	511416.703591	2.015563	2.123794	0.289672
0.132400	-174918.197218	-161454.246843	336372.444061	13463.950375	511290.641279	3.020852	2.447626	-0.925985
0.132700	-174868.311068	-161428.369897	336296.680966	13439.941171	511164.992034	-2.629460	3.103357	-2.192448
0.133000	-174818.612718	-161402.529269	336221.141988	13416.083449	511039.754706	-3.067552	-2.422760	2.779364
0.133300	-174769.101645	-161376.724858	336145.826503	13392.376787	510914.928148	-2.330060	-1.840237	1.514586
0.133600	-174719.777325	-161350.956564	336070.733889	13368.820761	510790.511214	-1.348060	-1.609338	0.295280
0.133900	-174670.639236	-161325.224288	335995.863524	13345.414947	510666.502759	-0.474902	-1.176417	-1.014798
0.134200	-174621.686854	-161299.527934	335921.214788	13322.158920	510542.901642	-0.681090	-0.485335	-2.307575
0.134500	-174572.919658	-161273.867406	335846.787064	13299.052252	510419.706722	-0.507075	0.161633	2.737517
0.134800	-174524.337124	-161248.242610	335772.579734	13276.094514	510296.916858	0.398366	0.459083	1.489293
0.135100	-174475.938730	-161222.653453	335698.592183	13253.285277	510174.530913	1.314223	0.691272	0.161968
0.135400	-174427.723953	-161197.099844	335624.823798	13230.624109	510052.547751	1.649786	1.275955	-1.102666
0.135700	-174379.692272	-161171.581694	335551.273966	13208.110578	509930.966238	1.211490	1.921161	-2.338380
0.136000	-174331.843163	-161146.098914	335477.942077	13185.744249	509809.785240	2.000893	2.290784	2.668303
0.136300	-174284.176105	-161120.651417	335404.827522	13163.524687	509689.003626	2.906073	2.405122	1.344406
0.136600	-174236.690574	-161095.239118	335331.929693	13141.451456	509568.620267	-2.797242	2.873831	0.097985
0.136900	-174189.386050	-161069.861933	335259.247984	13119.524117	509448.634034	2.810818	-2.797505	-1.146301
0.137200	-174142.262011	-161044.519779	335186.781790	13097.742231	509329.043801	-2.818412	-2.400206	-2.440297
0.137500	-174095.317933	-161019.212576	335114.530509	13076.105358	509209.848443	-1.941360	-2.345888	2.527817
0.137800	-174048.553297	-160993.940243	335042.493539	13054.613054	509091.046836	-1.292443	-1.975202	1.288587
0.138100	-174001.967579	-160968.702701	334970.670280	13033.264878	508972.637859	-2.038473	-1.407495	0.035476
0.138400	-173955.560258	-160943.499875	334899.060133	13012.060384	508854.620392	-1.493592	-1.023877	-1.266273
0.138700	-173909.330814	-160918.331688	334827.662502	12990.999126	508736.993316	-0.648073	-1.014153	-2.576063
0.139000	-173863.278724	-160893.198066	334756.476790	12970.080657	508619.755514	-0.008765	-0.707461	2.468108
0.139300	-173817.403467	-160868.098937	334685.502404	12949.304529	508502.905871	-0.817557	-0.183826	1.210595
0.139600	-173771.704522	-160843.034229	334614.738751	12928.670293	508386.443272	-0.307645	0.151736	-0.092472
0.139900	-173726.181368	-160818.003872	334544.185240	12908.177496	508270.366607	0.508248	0.113477	-1.403058
0.140200	-173680.833484	-160793.007797	334473.841281	12887.825687	508154.674764	1.077591	0.394494	-2.646301
0.140500	-173635.660349	-160768.045937	334403.706286	12867.614413	508039.366635	0.190888	0.875979	2.379936
0.140800	-173590.661443	-160743.118225	334333.779669	12847.543218	507924.441112	0.743296	1.128417	1.080857
0.141100	-173545.836245	-160718.224598	334264.060844	12827.611647	507809.897089	1.529192	1.046414	-0.235696
0.141400	-173501.184235	-160693.364992	334194.549227	12807.819243	507695.733462	1.931088	1.335667	-1.487837
0.141700	-173456.704892	-160668.539345	334125.244237	12788.165548	507581.949129	1.038459	1.769638	-2.741422
0.142000	-173412.397697	-160643.747595	334056.145292	12768.650101	507468.542989	1.665615	1.897349	2.253056
0.142300	-173368.262128	-160618.989685	333987.251813	12749.272443	507355.513941	2.410876	1.805507	0.929149
0.142600	-173324.297667	-160594.265555	333918.563223	12730.032112	507242.860890	2.401203	2.122394	-0.338273
0.142900	-173280.503794	-160569.575150	333850.078944	12710.928644	507130.582738	1.778384	2.486641	-1.590594
0.143200	-173236.879989	-160544.918413	333781.798402	12691.961577	507018.678391	2.464239	2.450930	-2.862180
0.143500	-173193.425733	-160520.295290	333713.721023	12673.130443	506907.146757	3.134053	2.417772	2.095828
0.143800	-173150.140507	-160495.705729	333645.846236	12654.434778	506795.986743	2.374569	2.756493	0.807073
0.144100	-173107.023791	-160471.149677	333578.173469	12635.874114	506685.197260	2.431728	3.001025	-0.453370
0.144400	-173064.075068	-160446.627085	333510.702153	12617.447982	506574.777220	3.137942	2.814007	-1.706044
0.144700	-173021.293817	-160422.137903	333443.431720	12599.155914	506464.725537	-2.666444	2.903825	-3.017929
0.145000	-172978.679521	-160397.682084	333376.361605	12580.997437	506355.041126	2.494263	-3.056053	1.957398
0.145300	-172936.231662	-160373.259581	333309.491242	12562.972081	506245.722904	2.995583	-3.013339	0.673777
0.145600	-172893.949721	-160348.870348	333242.820068	12545.079373	506136.769789	-2.612883	3.056353	-0.570518
0.145900	-172851.833180	-160324.514341	333176.347521	12527.318839	506028.180701	-2.849520	-3.017111	-1.855808
0.146200	-172809.881523	-160300.191517	333110.073040	12509.690005	505919.954562	2.820842	-2.785249	3.120294
0.146500	-172768.094230	-160275.901835	333043.996065	12492.192395	505812.090296	-2.827025	-2.993264	1.805093
0.146800	-172726.470786	-160251.645254	332978.116040	12474.825533	505704.586827	-2.298875	-3.053608	0.545502
0.147100	-172685.010674	-160227.421734	332912.432408	12457.588940	505597.443081	2.779886	-2.801846	-0.719554
0.147400	-172643.713375	-160203.231237	332846.944613	12440.482138	505490.657988	-3.130506	-2.788374	-1.998790
0.147700	-172602.578375	-160179.073727	332781.652102	12423.504648	505384.230477	-2.499717	-3.087912	2.957743
0.148000	-172561.605157	-160154.949167	332716.554324	12406.655990	505278.159480	-2.750438	-2.959970	1.663191
0.148300	-172520.793204	-160130.857522	332651.650726	12389.935681	505172.443930	2.809021	-2.797518	0.387302
0.148600	-172480.142001	-160106.798760	332586.940761	12373.343241	505067.082762	-2.876322	-3.085156	-0.865258
0.148900	-172439.651033	-160082.772847	332522.423880	12356.878185	504962.074912	-2.431175	3.094635	-2.163379
0.149200	-172399.319783	-160058.779752	332458.099536	12340.540031	504857.419319	2.523222	-3.004721	2.810155
0.149500	-172359.147739	-160034.819446	332393.967184	12324.328293	504753.114923	2.940096	-3.120515	1.496332
0.149800	-172319.134383	-160010.891898	332330.026281	12308.242486	504649.160664	-2.769018	2.834410	0.230967
0.150100	-172279.279204	-159986.997081	332266.276284	12292.282123	504545.555488	2.650882	2.941833	-1.038506
0.150400	-172239.581685	-159963.134967	332202.716652	12276.446718	504442.298337	2.421624	2.975061	-2.317052
0.150700	-172200.041314	-159939.305532	332139.346846	12260.735782	504339.388160	2.995126	2.567797	2.644760
0.151000	-172160.657577	-159915.508749	332076.166327	12245.148828	504236.823904	3.110631	2.517409	1.337859
0.151300	-172121.429961	-159891.744596	332013.174558	12229.685365	504134.604519	1.871048	2.613992	0.048225
0.151600	-172082.357954	-159868.013050	331950.371004	12214.344904	504032.728958	2.382760	2.278521	-1.212115
0.151900	-172043.441042	-159844.314088	331887.755131	12199.126954	503931.196173	2.814014	2.032895	-2.492444
0.152200	-172004.678714	-159820.647691	331825.326405	12184.031023	503830.005119	1.353603	2.120359	2.488831
0.152500	-171966.070458	-159797.013838	331763.084297	12169.056620	503729.154755	1.698966	1.910322	1.167054
0.152800	-171927.615763	-159773.412512	331701.028274	12154.203251	503628.644037	2.207368	1.498205	-0.132005
0.153100	-171889.314117	-159749.843693	331639.157810	12139.470424	503528.471927	1.016337	1.524465	-1.408426
0.153400	-171851.165010	-159726.307366	331577.472376	12124.857644	503428.637386	0.958091	1.420319	-2.677567
0.153700	-171813.167932	-159702.803515	331515.971447	12110.364417	503329.139379	1.476491	0.921184	2.318161
0.154000	-171775.322373	-159679.332125	331454.654498	12095.990248	503229.976870	1.039058	0.846435	1.003118
0.154300	-171737.627823	-159655.893182	331393.521005	12081.734640	503131.148828	0.163355	0.800806	-0.311501
0.154600	-171700.083773	-159632.486674	331332.570447	12067.597099	503032.654220	0.657775	0.291121	-1.611226
0.154900	-171662.689715	-159609.112588	331271.802303	12053.577127	502934.492019	0.757731	0.095626	-2.882470
0.155200	-171625.445141	-159585.770914	331211.216055	12039.674227	502836.661195	-0.675584	0.071115	2.121877
0.155500	-171588.349542	-159562.461640	331150.811183	12025.887902	502739.160725	-0.227599	-0.402338	0.835273
0.155800	-171551.402412	-159539.184759	331090.587171	12012.217653	502641.989583	0.067600	-0.722714	-0.485799
0.156100	-171514.603243	-159515.940262	331030.543505	11998.662981	502545.146748	-1.556749	-0.756406	-1.796151
0.156400	-171477.951529	-159492.728141	330970.679670	11985.223389	502448.631199	-1.179306	-1.179134	-3.103382
0.156700	-171441.446764	-159469.548389	330910.995154	11971.898375	502352.441918	-0.804533	-1.608215	1.907515
0.157000	-171405.088443	-159446.401001	330851.489445	11958.687442	502256.577888	-2.472241	-1.667265	0.623723
0.157300	-171368.876061	-159423.285973	330792.162033	11945.590088	502161.038094	-2.187779	-2.044051	-0.658020
0.157600	-171332.809112	-159400.203299	330733.012410	11932.605813	502065.821522	-1.786758	-2.560771	-1.976656
0.157900	-171296.887093	-159377.152976	330674.040069	11919.734117	501970.927162	2.861127	-2.657374	2.994976
0.158200	-171261.109501	-159354.135003	330615.244503	11906.974498	501876.354004	3.024953	-3.003469	1.678641
0.158500	-171225.475832	-159331.149376	330556.625208	11894.326456	501782.101041	-2.848046	2.698901	0.395556
0.158800	-171189.985584	-159308.196097	330498.181681	11881.789487	501688.167265	1.868293	2.562956	-0.889153
0.159100	-171154.638255	-159285.275163	330439.913419	11869.363092	501594.551674	1.900160	2.232807	-2.167953
0.159400	-171119.433344	-159262.386577	330381.819921	11857.046768	501501.253265	2.305896	1.604558	2.811091
0.159700	-171084.370350	-159239.530338	330323.900688	11844.840012	501408.271038	0.817183	1.428409	1.497448
0.160000	-171049.448772	-159216.706450	330266.155222	11832.742322	501315.603994	0.715397	1.097951	0.177315
0.160300	-171014.668111	-159193.914916	330208.583027	11820.753195	501223.251137	1.111748	0.434443	-1.128247
0.160600	-170980.027867	-159171.155738	330151.183605	11808.872130	501131.211472	-0.334918	0.224099	-2.416981
0.160900	-170945.527543	-159148.428920	330093.956463	11797.098623	501039.484007	-0.524361	-0.117820	2.581581
0.161200	-170911.166640	-159125.734469	330036.901109	11785.432171	500948.067749	-0.138760	-0.808697	1.297845
0.161500	-170876.944660	-159103.072389	329980.017050	11773.872271	500856.961710	-1.594197	-1.048010	-0.009512
0.161800	-170842.861108	-159080.442687	329923.303795	11762.418421	500766.164903	-1.820210	-1.414572	-1.319683
0.162100	-170808.915486	-159057.845370	329866.760856	11751.070116	500675.676342	-1.451274	-2.127934	-2.646249
0.162400	-170775.107300	-159035.280445	329810.387744	11739.826855	500585.495044	-2.990340	-2.389207	2.334212
0.162700	-170741.436054	-159012.747920	329754.183974	11728.688135	500495.620028	3.110473	-2.790419	1.030417
0.163000	-170707.901255	-158990.247804	329698.149059	11717.653451	500406.050314	-2.817278	2.763644	-0.248553
0.163300	-170674.502409	-158967.780107	329642.282516	11706.722301	500316.784924	1.799888	2.487052	-1.543786
0.163600	-170641.239022	-158945.344839	329586.583861	11695.894183	500227.822883	1.706984	2.039518	-2.834296
0.163900	-170608.110603	-158922.942010	329531.052613	11685.168593	500139.163216	2.040533	1.301351	2.131139
0.164200	-170575.116661	-158900.571631	329475.688292	11674.545029	500050.804953	0.232325	1.012125	0.816893
0.164500	-170542.256704	-158878.233715	329420.490418	11664.022989	499962.747122	0.247771	0.505521	-0.505677
0.164800	-170509.530242	-158855.928273	329365.458515	11653.601969	499874.988756	0.556038	-0.230066	-1.810716
0.165100	-170476.936786	-158833.655318	329310.592104	11643.281467	499787.528890	-1.380604	-0.529594	-3.108490
0.165400	-170444.475847	-158811.414864	329255.890711	11633.060983	499700.366558	-1.260893	-1.106326	1.884335
0.165700	-170412.146937	-158789.206925	329201.353862	11622.940013	499613.500800	-0.987790	-1.824766	0.594802
0.166000	-170379.949570	-158767.031514	329146.981084	11612.918056	499526.930654	-3.012466	-2.138509	-0.709261
0.166300	-170347.883258	-158744.888647	329092.771905	11602.994611	499440.655163	-2.820118	-2.796914	-2.015732
0.166600	-170315.947516	-158722.778340	329038.725855	11593.169176	499354.673371	-2.608836	2.801033	2.941339
0.166900	-170284.141859	-158700.700607	328984.842465	11583.441252	499268.984324	1.609979	2.464453	1.628444
0.167200	-170252.465802	-158678.655465	328931.121267	11573.810337	499183.587069	1.851738	1.719433	0.307566
0.167500	-170220.918863	-158656.642931	328877.561794	11564.275932	499098.480657	1.956395	1.084052	-0.987999
0.167800	-170189.500558	-158634.663023	328824.163581	11554.837536	499013.664139	-0.078476	0.711598	-2.291139
0.168100	-170158.210407	-158612.715756	328770.926163	11545.494650	498929.136570	0.192891	-0.114008	2.705108
0.168400	-170127.047927	-158590.801151	328717.849078	11536.246776	498844.897005	0.044430	-0.690133	1.401848
0.168700	-170096.012639	-158568.919225	328664.931864	11527.093414	498760.944503	-1.796686	-1.119975	0.100063
0.169000	-170065.104063	-158547.069996	328612.174059	11518.034067	498677.278123	-1.518982	-2.006110	-1.217628
0.169300	-170034.321722	-158525.253484	328559.575206	11509.068237	498593.896928	-2.441844	-2.524104	-2.537696
0.169600	-170003.665136	-158503.469709	328507.134845	11500.195427	498510.799981	2.728442	-3.038336	2.425758
0.169900	-169973.133830	-158481.718690	328454.852520	11491.415139	498427.986350	2.996673	2.335921	1.107637
0.170200	-169942.727327	-158460.000448	328402.727775	11482.726879	498345.455102	1.121053	1.863739	-0.195306
0.170500	-169912.445152	-158438.315003	328350.760155	11474.130149	498263.205308	0.931551	1.236636	-1.501904
0.170800	-169882.286832	-158416.662376	328298.949208	11465.624455	498181.236039	1.169015	0.354503	-2.792720
0.171100	-169852.251892	-158395.042589	328247.294480	11457.209303	498099.546372	-1.016731	-0.097376	2.183861
0.171400	-169822.339860	-158373.455662	328195.795522	11448.884198	498018.135382	-0.906105	-0.859066	0.886865
0.171700	-169792.550265	-158351.901617	328144.451883	11440.648648	497937.002148	-0.750361	-1.666556	-0.431989
0.172000	-169762.882636	-158330.380478	328093.263114	11432.502158	497856.145750	-2.993791	-2.134780	-1.744418
0.172300	-169733.336504	-158308.892265	328042.228769	11424.444238	497775.565273	-2.791225	-3.026782	-3.071164
0.172600	-169703.911399	-158287.437002	327991.348401	11416.474396	497695.259800	-2.885351	2.552129	1.893460
0.172900	-169674.606853	-158266.014712	327940.621565	11408.592142	497615.228419	1.329075	2.022482	0.575519
0.173200	-169645.422401	-158244.625417	327890.047818	11400.796984	497535.470219	1.558189	1.045201	-0.736810
0.173500	-169616.357575	-158223.269141	327839.626716	11393.088434	497455.984291	0.210948	0.438690	-2.039146
0.173800	-169587.411911	-158201.945907	327789.357818	11385.466004	497376.769730	-0.647467	-0.204030	2.936601
0.174100	-169558.584945	-158180.655740	327739.240685	11377.929205	497297.825630	-0.431555	-1.187671	1.640769
0.174400	-169529.876213	-158159.398662	327689.274876	11370.477551	497219.151089	-2.674193	-1.734770	0.328531
0.174700	-169501.285254	-158138.174699	327639.459953	11363.110555	497140.745208	-2.655912	-2.534537	-0.973961
0.175000	-169472.811607	-158116.983875	327589.795481	11355.827732	497062.607088	-2.509693	2.844034	-2.296555
0.175300	-169444.454810	-158095.826213	327540.281023	11348.628597	496984.735834	1.409480	2.297620	2.672155
0.175600	-169416.214406	-158074.701739	327490.916145	11341.512667	496907.130552	1.576205	1.339597	1.344784
0.175900	-169388.089936	-158053.610478	327441.700414	11334.479459	496829.790350	1.438115	0.564682	0.024290
0.176200	-169360.080943	-158032.552454	327392.633397	11327.528490	496752.714340	-0.718476	-0.051405	-1.295904
0.176500	-169332.186971	-158011.527692	327343.714663	11320.659280	496675.901634	-0.522717	-1.099367	-2.613982
0.176800	-169304.407565	-157990.536217	327294.943783	11313.871348	496599.351348	-2.442609	-1.757632	2.361826
0.177100	-169276.742271	-157969.578056	327246.320327	11307.164215	496523.062598	-2.854135	-2.516515	1.047734
0.177400	-169249.190636	-157948.653233	327197.843868	11300.537403	496447.034504	-2.684306	2.744898	-0.251972
0.177700	-169221.752208	-157927.761773	327149.513981	11293.990435	496371.266188	1.164148	2.138747	-1.566142
0.178000	-169194.426536	-157906.903702	327101.330238	11287.522833	496295.756774	1.263447	1.195730	-2.868392
0.178300	-169167.213170	-157886.079046	327053.292217	11281.134124	496220.505387	1.294896	0.301166	2.096589
0.178600	-169140.111663	-157865.287831	327005.399494	11274.823832	496145.511156	-1.112743	-0.341724	0.783888
