#model:pConst	end_point_b=1.00
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.252614	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-2.399746	-2.372983	2.854341	-0.495752	-0.343244	0.132224	-0.540929	-0.354967	-0.447576
0.252743	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-2.334158	-2.306436	2.921266	-0.532173	-0.368130	0.100376	-0.509221	-0.333204	-0.448182
0.252871	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-2.268583	-2.240017	2.988406	-0.566501	-0.391582	0.068946	-0.475018	-0.309736	-0.446552
0.253000	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-2.203017	-2.173725	3.055773	-0.598566	-0.413482	0.038090	-0.438462	-0.284660	-0.442741
0.253129	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-2.137459	-2.107560	3.123378	-0.628206	-0.433721	0.007957	-0.399709	-0.258081	-0.436815
0.253257	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-2.071906	-2.041521	-3.091949	-0.655271	-0.452195	-0.021307	-0.358921	-0.230112	-0.428847
0.253386	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-2.006358	-1.975607	-3.023826	-0.679621	-0.468808	-0.049565	-0.316275	-0.200873	-0.418924
0.253514	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.940812	-1.909818	-2.955420	-0.701129	-0.483475	-0.076686	-0.271955	-0.170491	-0.407139
0.253643	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.875267	-1.844150	-2.886717	-0.719681	-0.496117	-0.102548	-0.226154	-0.139097	-0.393596
0.253771	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.809723	-1.778602	-2.817699	-0.735175	-0.506664	-0.127037	-0.179073	-0.106830	-0.378405
0.253900	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.744177	-1.713172	-2.748346	-0.747525	-0.515057	-0.150047	-0.130921	-0.073831	-0.361686
0.254029	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.678630	-1.647858	-2.678640	-0.756657	-0.521247	-0.171483	-0.081910	-0.040248	-0.343563
0.254157	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.613079	-1.582657	-2.608557	-0.762513	-0.525194	-0.191260	-0.032261	-0.006229	-0.324168
0.254286	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.547526	-1.517566	-2.538076	-0.765050	-0.526868	-0.209301	0.017806	0.028072	-0.303637
0.254414	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.481969	-1.452581	-2.467169	-0.764241	-0.526251	-0.225542	0.068064	0.062502	-0.282111
0.254543	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.416409	-1.387700	-2.395811	-0.760073	-0.523334	-0.239929	0.118287	0.096906	-0.259735
0.254671	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.350844	-1.322918	-2.323972	-0.752549	-0.518119	-0.252420	0.168247	0.131127	-0.236655
0.254800	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.285276	-1.258233	-2.251620	-0.741688	-0.510620	-0.262981	0.217716	0.165010	-0.213021
0.254929	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.219704	-1.193641	-2.178721	-0.727525	-0.500861	-0.271594	0.266468	0.198400	-0.188985
0.255057	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.154128	-1.129136	-2.105239	-0.710109	-0.488874	-0.278249	0.314281	0.231145	-0.164696
0.255186	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.088550	-1.064716	-2.031132	-0.689505	-0.474706	-0.282948	0.360935	0.263093	-0.140305
0.255314	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.022969	-1.000375	-1.956359	-0.665794	-0.458411	-0.285705	0.406214	0.294099	-0.115961
0.255443	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.957387	-0.936110	-1.880872	-0.639070	-0.440053	-0.286544	0.449909	0.324019	-0.091812
0.255571	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.891803	-0.871915	-1.804621	-0.609442	-0.419708	-0.285500	0.491818	0.352713	-0.068001
0.255700	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.826219	-0.807787	-1.727552	-0.577032	-0.397460	-0.282619	0.531745	0.380050	-0.044668
0.255829	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.760637	-0.743719	-1.649605	-0.541977	-0.373401	-0.277957	0.569505	0.405900	-0.021951
0.255957	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.695056	-0.679709	-1.570719	-0.504425	-0.347633	-0.271579	0.604920	0.430143	0.000021
0.256086	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.629478	-0.615750	-1.490823	-0.464537	-0.320267	-0.263560	0.637823	0.452666	0.021123
0.256214	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.563905	-0.551837	-1.409847	-0.422482	-0.291418	-0.253986	0.668060	0.473361	0.041235
0.256343	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.498336	-0.487967	-1.327711	-0.378445	-0.261213	-0.242947	0.695486	0.492131	0.060248
0.256471	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.432775	-0.424133	-1.244332	-0.332615	-0.229782	-0.230543	0.719971	0.508887	0.078057
0.256600	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.367222	-0.360331	-1.159622	-0.285194	-0.197262	-0.216884	0.741397	0.523546	0.094567
0.256729	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.301678	-0.296555	-1.073487	-0.236388	-0.163795	-0.202081	0.759661	0.536039	0.109692
0.256857	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.236145	-0.232802	-0.985830	-0.186413	-0.129529	-0.186254	0.774672	0.546305	0.123354
0.256986	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.170624	-0.169064	-0.896551	-0.135489	-0.094614	-0.169530	0.786356	0.554291	0.135486
0.257114	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.105117	-0.105339	-0.805546	-0.083841	-0.059204	-0.152036	0.794653	0.559958	0.146030
0.257243	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.039625	-0.041620	-0.712711	-0.031698	-0.023457	-0.133905	0.799519	0.563275	0.154937
0.257371	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.025850	0.022098	-0.617944	0.020709	0.012470	-0.115274	0.800925	0.564223	0.162172
0.257500	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.091308	0.085818	-0.521150	0.073145	0.048417	-0.096279	0.798859	0.562792	0.167708
0.257629	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.156746	0.149547	-0.422241	0.125379	0.084224	-0.077061	0.793323	0.558986	0.171528
0.257757	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.222164	0.213289	-0.321141	0.177176	0.119731	-0.057758	0.784337	0.552816	0.173628
0.257886	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.287560	0.277048	-0.217797	0.228306	0.154780	-0.038510	0.771936	0.544308	0.174013
0.258014	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.352933	0.340829	-0.112180	0.278539	0.189215	-0.019455	0.756169	0.533496	0.172700
0.258143	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.418282	0.404637	-0.004294	0.327653	0.222882	-0.000729	0.737104	0.520424	0.169715
0.258271	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.483606	0.468476	0.105816	0.375426	0.255631	0.017535	0.714821	0.505149	0.165096
0.258400	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.548903	0.532351	0.218058	0.421645	0.287315	0.035207	0.689416	0.487735	0.158890
0.258529	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.614174	0.596265	0.332288	0.466103	0.317793	0.052161	0.660999	0.468260	0.151154
0.258657	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.679416	0.660222	0.448305	0.508602	0.346928	0.068276	0.629695	0.446807	0.141956
0.258786	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.744629	0.724227	0.565853	0.548951	0.374591	0.083437	0.595640	0.423470	0.131370
0.258914	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.809814	0.788283	0.684619	0.586970	0.400658	0.097535	0.558986	0.398353	0.119481
0.259043	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.874968	0.852394	0.804248	0.622490	0.425013	0.110469	0.519892	0.371566	0.106381
0.259171	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.940092	0.916563	0.924350	0.655352	0.447548	0.122144	0.478534	0.343228	0.092171
0.259300	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.005185	0.980793	1.044514	0.685409	0.468163	0.132473	0.435094	0.313464	0.076958
0.259429	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.070248	1.045087	1.164328	0.712530	0.486766	0.141379	0.389764	0.282406	0.060855
0.259557	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.135279	1.109448	1.283394	0.736593	0.503275	0.148793	0.342748	0.250192	0.043981
0.259686	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.200280	1.173880	1.401344	0.757492	0.517617	0.154655	0.294254	0.216966	0.026460
0.259814	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.265250	1.238383	1.517853	0.775137	0.529731	0.158917	0.244497	0.182876	0.008421
0.259943	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.330189	1.302960	1.632646	0.789451	0.539563	0.161537	0.193700	0.148072	-0.010004
0.260071	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.395098	1.367614	1.745506	0.800371	0.547072	0.162488	0.142089	0.112711	-0.028681
0.260200	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.459978	1.432345	1.856271	0.807854	0.552226	0.161750	0.089893	0.076949	-0.047472
0.260329	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.524829	1.497156	1.964833	0.811868	0.555005	0.159315	0.037346	0.040945	-0.066240
0.260457	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.589652	1.562047	2.071136	0.812399	0.555398	0.155186	-0.015320	0.004859	-0.084847
0.260586	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.654447	1.627020	2.175163	0.809450	0.553408	0.149376	-0.067870	-0.031147	-0.103154
0.260714	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.719217	1.692074	2.276933	0.803037	0.549046	0.141909	-0.120070	-0.066915	-0.121024
0.260843	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.783961	1.757211	2.376493	0.793195	0.542335	0.132818	-0.171690	-0.102287	-0.138323
0.260971	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.848683	1.822430	2.473914	0.779972	0.533309	0.122150	-0.222501	-0.137105	-0.154918
0.261100	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.913381	1.887732	2.569278	0.763434	0.522012	0.109959	-0.272277	-0.171216	-0.170681
0.261229	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.978060	1.953116	2.662681	0.743659	0.508497	0.096311	-0.320801	-0.204469	-0.185488
0.261357	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.042719	2.018580	2.754223	0.720742	0.492831	0.081278	-0.367857	-0.236719	-0.199219
0.261486	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.107361	2.084125	2.844007	0.694791	0.475087	0.064945	-0.413241	-0.267824	-0.211760
0.261614	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.171988	2.149749	2.932137	0.665929	0.455348	0.047405	-0.456752	-0.297649	-0.223006
0.261743	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.236601	2.215450	3.018714	0.634292	0.433708	0.028758	-0.498203	-0.326063	-0.232855
0.261871	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.301204	2.281227	3.103837	0.600026	0.410267	0.009112	-0.537414	-0.352944	-0.241215
0.262000	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.365797	2.347078	-3.095584	0.563292	0.385134	-0.011418	-0.574215	-0.378175	-0.248002
0.262129	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.430384	2.413000	-3.013090	0.524259	0.358427	-0.032710	-0.608448	-0.401650	-0.253141
0.262257	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.494966	2.478991	-2.931780	0.483110	0.330269	-0.054635	-0.639969	-0.423268	-0.256565
0.262386	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.559547	2.545047	-2.851575	0.440033	0.300790	-0.077061	-0.668645	-0.442939	-0.258219
0.262514	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.624128	2.611167	-2.772400	0.395228	0.270125	-0.099850	-0.694356	-0.460580	-0.258055
0.262643	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.688713	2.677347	-2.694186	0.348899	0.238416	-0.122863	-0.716998	-0.476120	-0.256038
0.262771	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.753304	2.743583	-2.616868	0.301260	0.205808	-0.145953	-0.736478	-0.489496	-0.252142
0.262900	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.817905	2.809872	-2.540385	0.252529	0.172450	-0.168976	-0.752722	-0.500657	-0.246353
0.263029	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.882517	2.876211	-2.464683	0.202926	0.138494	-0.191785	-0.765667	-0.509559	-0.238668
0.263157	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.947144	2.942595	-2.389710	0.152679	0.104095	-0.214230	-0.775269	-0.516172	-0.229093
0.263286	-503.281098	-325.293084	828.574181	177.988014	1331.855279	3.011790	3.009021	-2.315417	0.102014	0.069407	-0.236164	-0.781496	-0.520475	-0.217649
0.263414	-503.281098	-325.293084	828.574181	177.988014	1331.855279	3.076456	3.075484	-2.241761	0.051161	0.034589	-0.257442	-0.784336	-0.522458	-0.204364
0.263543	-503.281098	-325.293084	828.574181	177.988014	1331.855279	3.141146	-3.141204	-2.168701	0.000350	-0.000203	-0.277918	-0.783787	-0.522122	-0.189280
0.263671	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-3.077321	-3.074678	-2.096198	-0.050192	-0.034813	-0.297451	-0.779869	-0.519478	-0.172450
0.263800	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-3.012573	-3.008126	-2.024219	-0.100239	-0.069086	-0.315903	-0.772612	-0.514548	-0.153934
0.263929	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-2.947791	-2.941554	-1.952730	-0.149567	-0.102868	-0.333139	-0.762065	-0.507364	-0.133807
0.264057	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-2.882972	-2.874965	-1.881701	-0.197957	-0.136011	-0.349032	-0.748290	-0.497970	-0.112153
0.264186	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-2.818113	-2.808363	-1.811105	-0.245195	-0.168368	-0.363457	-0.731366	-0.486418	-0.089063
0.264314	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-2.753210	-2.741752	-1.740915	-0.291073	-0.199796	-0.376300	-0.711382	-0.472772	-0.064641
0.264443	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-2.688260	-2.675137	-1.671109	-0.335392	-0.230158	-0.387452	-0.688446	-0.457102	-0.038997
0.264571	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-2.623260	-2.608521	-1.601663	-0.377957	-0.259322	-0.396811	-0.662676	-0.439491	-0.012252
0.264700	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-2.558206	-2.541908	-1.532557	-0.418586	-0.287162	-0.404286	-0.634203	-0.420028	0.015467
0.264829	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-2.493096	-2.475301	-1.463771	-0.457105	-0.313560	-0.409792	-0.603172	-0.398812	0.044026
0.264957	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-2.427926	-2.408704	-1.395289	-0.493349	-0.338403	-0.413258	-0.569737	-0.375948	0.073284
0.265086	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-2.362692	-2.342121	-1.327092	-0.527168	-0.361588	-0.414618	-0.534064	-0.351550	0.103093
0.265214	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-2.297391	-2.275553	-1.259167	-0.558421	-0.383017	-0.413822	-0.496327	-0.325738	0.133302
0.265343	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-2.232021	-2.209004	-1.191497	-0.586981	-0.402604	-0.410826	-0.456712	-0.298637	0.163755
0.265471	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-2.166578	-2.142477	-1.124070	-0.612733	-0.420271	-0.405601	-0.415409	-0.270378	0.194292
0.265600	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-2.101059	-2.075973	-1.056873	-0.635576	-0.435949	-0.398127	-0.372619	-0.241098	0.224751
0.265729	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-2.035460	-2.009494	-0.989894	-0.655425	-0.449577	-0.388398	-0.328545	-0.210938	0.254967
0.265857	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.969779	-1.943043	-0.923122	-0.672207	-0.461108	-0.376418	-0.283399	-0.180040	0.284776
0.265986	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.904014	-1.876620	-0.856547	-0.685865	-0.470501	-0.362205	-0.237394	-0.148551	0.314011
0.266114	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.838160	-1.810227	-0.790159	-0.696357	-0.477727	-0.345786	-0.190747	-0.116620	0.342509
0.266243	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.772215	-1.743864	-0.723949	-0.703655	-0.482768	-0.327202	-0.143677	-0.084396	0.370105
0.266371	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.706177	-1.677531	-0.657908	-0.707748	-0.485615	-0.306508	-0.096405	-0.052030	0.396641
0.266500	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.640042	-1.611229	-0.592029	-0.708638	-0.486270	-0.283765	-0.049149	-0.019672	0.421957
0.266629	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.573809	-1.544957	-0.526303	-0.706345	-0.484746	-0.259052	-0.002128	0.012528	0.445902
0.266757	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.507474	-1.478714	-0.460723	-0.700901	-0.481066	-0.232454	0.044442	0.044423	0.468327
0.266886	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.441036	-1.412500	-0.395283	-0.692354	-0.475261	-0.204070	0.090348	0.075867	0.489090
0.267014	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.374492	-1.346312	-0.329977	-0.680768	-0.467375	-0.174009	0.135381	0.106717	0.508055
0.267143	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.307840	-1.280150	-0.264799	-0.666219	-0.457460	-0.142388	0.179339	0.136834	0.525093
0.267271	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.241079	-1.214010	-0.199742	-0.648796	-0.445577	-0.109335	0.222024	0.166084	0.540085
0.267400	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.174205	-1.147890	-0.134802	-0.628604	-0.431798	-0.074989	0.263247	0.194336	0.552918
0.267529	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.107217	-1.081788	-0.069973	-0.605758	-0.416201	-0.039494	0.302827	0.221467	0.563491
0.267657	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-1.040115	-1.015700	-0.005251	-0.580387	-0.398874	-0.003002	0.340590	0.247357	0.571711
0.267786	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.972895	-0.949622	0.059369	-0.552630	-0.379912	0.034326	0.376375	0.271897	0.577497
0.267914	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.905557	-0.883550	0.123891	-0.522637	-0.359417	0.072324	0.410027	0.294980	0.580778
0.268043	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.838100	-0.817480	0.188319	-0.490569	-0.337500	0.110820	0.441407	0.316511	0.581495
0.268171	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.770521	-0.751407	0.252657	-0.456592	-0.314274	0.149638	0.470384	0.336400	0.579601
0.268300	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.702822	-0.685325	0.316909	-0.420886	-0.289862	0.188599	0.496841	0.354568	0.575062
0.268429	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.634999	-0.619230	0.381078	-0.383633	-0.264388	0.227518	0.520675	0.370942	0.567855
0.268557	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.567053	-0.553115	0.445167	-0.345025	-0.237984	0.266212	0.541794	0.385462	0.557970
0.268686	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.498983	-0.486975	0.509180	-0.305257	-0.210783	0.304494	0.560122	0.398073	0.545412
0.268814	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.430789	-0.420802	0.573119	-0.264530	-0.182922	0.342177	0.575595	0.408732	0.530196
0.268943	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.362469	-0.354590	0.636988	-0.223046	-0.154540	0.379075	0.588164	0.417406	0.512352
0.269071	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.294025	-0.288331	0.700789	-0.181013	-0.125778	0.415005	0.597796	0.424071	0.491923
0.269200	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.225454	-0.222018	0.764524	-0.138637	-0.096778	0.449785	0.604469	0.428714	0.468965
0.269329	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.156758	-0.155643	0.828197	-0.096126	-0.067681	0.483236	0.608180	0.431330	0.443546
0.269457	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.087937	-0.089198	0.891809	-0.053687	-0.038629	0.515184	0.608938	0.431926	0.415747
0.269586	-503.281098	-325.293084	828.574181	177.988014	1331.855279	-0.018990	-0.022673	0.955363	-0.011524	-0.009763	0.545461	0.606765	0.430518	0.385661
0.269714	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.050082	0.043939	1.018861	0.030160	0.018780	0.573904	0.601701	0.427132	0.353394
0.269843	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.119280	0.110647	1.082305	0.071166	0.046863	0.600357	0.593796	0.421802	0.319061
0.269971	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.188603	0.177463	1.145696	0.111301	0.074354	0.624671	0.583118	0.414574	0.282791
0.270100	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.258050	0.244394	1.209038	0.150375	0.101124	0.646709	0.569744	0.405502	0.244722
0.270229	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.327622	0.311452	1.272331	0.188209	0.127048	0.666338	0.553766	0.394647	0.205003
0.270357	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.397319	0.378646	1.335577	0.224627	0.152009	0.683439	0.535289	0.382082	0.163790
0.270486	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.467139	0.445987	1.398778	0.259463	0.175891	0.697901	0.514427	0.367883	0.121250
0.270614	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.537083	0.513487	1.461936	0.292560	0.198587	0.709627	0.491308	0.352139	0.077557
0.270743	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.607151	0.581156	1.525052	0.323772	0.219998	0.718529	0.466069	0.334943	0.032892
0.270871	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.677342	0.649005	1.588127	0.352961	0.240028	0.724532	0.438856	0.316394	-0.012558
0.271000	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.747656	0.717046	1.651164	0.380002	0.258592	0.727576	0.409825	0.296600	-0.058600
0.271129	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.818094	0.785291	1.714162	0.404780	0.275613	0.727610	0.379140	0.275672	-0.105035
0.271257	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.888655	0.853752	1.777125	0.427195	0.291019	0.724599	0.346971	0.253726	-0.151664
0.271386	-503.281098	-325.293084	828.574181	177.988014	1331.855279	0.959341	0.922441	1.840052	0.447157	0.304751	0.718523	0.313496	0.230883	-0.198281
0.271514	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.030151	0.991370	1.902945	0.464589	0.316756	0.709373	0.278897	0.207269	-0.244682
0.271643	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.101085	1.060552	1.965805	0.479430	0.326991	0.697155	0.243360	0.183010	-0.290659
0.271771	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.172146	1.129999	2.028633	0.491630	0.335422	0.681889	0.207076	0.158237	-0.336006
0.271900	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.243333	1.199723	2.091431	0.501153	0.342024	0.663611	0.170238	0.133081	-0.380518
0.272029	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.314649	1.269737	2.154199	0.507979	0.346784	0.642368	0.133040	0.107675	-0.423990
0.272157	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.386094	1.340054	2.216939	0.512100	0.349695	0.618223	0.095677	0.082153	-0.466224
0.272286	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.457670	1.410685	2.279650	0.513521	0.350762	0.591252	0.058342	0.056646	-0.507021
0.272414	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.529380	1.481643	2.342335	0.512264	0.349998	0.561545	0.021228	0.031286	-0.546191
0.272543	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.601225	1.552940	2.404995	0.508362	0.347427	0.529203	-0.015474	0.006204	-0.583549
0.272671	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.673209	1.624588	2.467629	0.501862	0.343080	0.494343	-0.051577	-0.018473	-0.618914
0.272800	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.745334	1.696598	2.530239	0.492825	0.336999	0.457091	-0.086901	-0.042620	-0.652116
0.272929	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.817603	1.768981	2.592826	0.481324	0.329233	0.417588	-0.121266	-0.066117	-0.682991
0.273057	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.890021	1.841748	2.655390	0.467443	0.319840	0.375982	-0.154503	-0.088846	-0.711387
0.273186	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.962590	1.914908	2.717933	0.451281	0.308887	0.332437	-0.186448	-0.110696	-0.737159
0.273314	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.035316	1.988471	2.780454	0.432945	0.296447	0.287121	-0.216945	-0.131559	-0.760175
0.273443	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.108203	2.062445	2.842955	0.412555	0.282601	0.240215	-0.245846	-0.151335	-0.780313
0.273571	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.181256	2.136838	2.905436	0.390239	0.267439	0.191907	-0.273013	-0.169930	-0.797464
0.273700	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.254481	2.211657	2.967899	0.366137	0.251053	0.142393	-0.298318	-0.187256	-0.811531
0.273829	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.327882	2.286906	3.030343	0.340393	0.233544	0.091874	-0.321644	-0.203232	-0.822429
0.273957	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.401467	2.362591	3.092769	0.313163	0.215018	0.040560	-0.342885	-0.217787	-0.830090
0.274086	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.475242	2.438714	-3.128006	0.284609	0.195584	-0.011338	-0.361945	-0.230854	-0.834457
