#model:pLinear_down	end_point_b=1.00
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.280600	-125.150278	-124.735364	249.885642	0.414915	375.035920	1.009473	1.009457	1.008906	0.695920	0.464282	0.129501	0.437591	0.291948	0.081532
0.280900	-125.105278	-124.690364	249.795642	0.414914	374.900920	1.121573	1.121560	1.121095	0.740505	0.494028	0.137807	0.356995	0.238177	0.066518
0.281200	-125.060278	-124.645364	249.705641	0.414914	374.765919	1.233632	1.233623	1.233250	0.775782	0.517564	0.144379	0.271950	0.181437	0.050674
0.281500	-125.015277	-124.600364	249.615641	0.414914	374.630918	1.345651	1.345645	1.345369	0.801321	0.534603	0.149137	0.183525	0.122443	0.034201
0.281800	-124.970277	-124.555364	249.525641	0.414913	374.495917	1.457629	1.457626	1.457450	0.816811	0.544937	0.152023	0.092833	0.061935	0.017305
0.282100	-124.925277	-124.510364	249.435640	0.414913	374.360917	1.569567	1.569567	1.569494	0.822069	0.548445	0.153002	0.001011	0.000674	0.000199
0.282400	-124.880276	-124.465364	249.345640	0.414913	374.225916	1.681464	1.681467	1.681498	0.817040	0.545090	0.152065	-0.090791	-0.060573	-0.016903
0.282700	-124.835276	-124.420364	249.255639	0.414912	374.090915	1.793320	1.793327	1.793461	0.801800	0.534922	0.149226	-0.181424	-0.121041	-0.033788
0.283000	-124.790275	-124.375364	249.165639	0.414912	373.955915	1.905136	1.905146	1.905382	0.776548	0.518075	0.144522	-0.269758	-0.179975	-0.050244
0.283300	-124.745275	-124.330364	249.075639	0.414911	373.820914	2.016912	2.016925	2.017259	0.741611	0.494766	0.138013	-0.354693	-0.236641	-0.066067
0.283600	-124.700275	-124.285364	248.985638	0.414911	373.685913	2.128648	2.128663	2.129092	0.697436	0.465294	0.129784	-0.435172	-0.290335	-0.081060
0.283900	-124.655274	-124.240364	248.895638	0.414911	373.550912	2.240343	2.240361	2.240879	0.644584	0.430032	0.119937	-0.510198	-0.340390	-0.095037
0.284200	-124.610274	-124.195364	248.805638	0.414910	373.415912	2.351997	2.352018	2.352619	0.583721	0.389426	0.108599	-0.578841	-0.386187	-0.107825
0.284500	-124.565274	-124.150364	248.715637	0.414910	373.280911	2.463612	2.463635	2.464311	0.515614	0.343987	0.095911	-0.640254	-0.427160	-0.119266
0.284800	-124.520273	-124.105364	248.625637	0.414910	373.145910	2.575186	2.575211	2.575954	0.441119	0.294286	0.082033	-0.693682	-0.462805	-0.129219
0.285100	-124.475273	-124.060364	248.535637	0.414909	373.010909	2.686720	2.686747	2.687547	0.361168	0.240945	0.067138	-0.738467	-0.492685	-0.137563
0.285400	-124.430273	-124.015364	248.445636	0.414909	372.875909	2.798214	2.798242	2.799090	0.276761	0.184631	0.051413	-0.774064	-0.516434	-0.144194
0.285700	-124.385272	-123.970364	248.355636	0.414909	372.740908	2.909668	2.909697	2.910582	0.188949	0.126046	0.035054	-0.800041	-0.533765	-0.149034
0.286000	-124.340272	-123.925364	248.265635	0.414908	372.605907	3.021082	3.021111	3.022023	0.098826	0.065918	0.018264	-0.816086	-0.544470	-0.152023
0.286300	-124.295271	-123.880364	248.175635	0.414908	372.470907	3.132455	3.132485	3.133412	0.007511	0.004995	0.001253	-0.822011	-0.548423	-0.153126
0.286600	-124.250271	-123.835364	248.085635	0.414907	372.335906	-3.039396	-3.039367	-3.038437	-0.083863	-0.055967	-0.015770	-0.817753	-0.545582	-0.152333
0.286900	-124.205271	-123.790364	247.995634	0.414907	372.200905	-2.928103	-2.928074	-2.927152	-0.174167	-0.116215	-0.032593	-0.803377	-0.535991	-0.149655
0.287200	-124.160270	-123.745364	247.905634	0.414907	372.065904	-2.816850	-2.816822	-2.815918	-0.262283	-0.175004	-0.049009	-0.779071	-0.519774	-0.145127
0.287500	-124.115270	-123.700364	247.815634	0.414906	371.930904	-2.705637	-2.705610	-2.704737	-0.347126	-0.231609	-0.064815	-0.745147	-0.497141	-0.138807
0.287800	-124.070270	-123.655364	247.725633	0.414906	371.795903	-2.594464	-2.594439	-2.593606	-0.427651	-0.285333	-0.079817	-0.702033	-0.468377	-0.130775
0.288100	-124.025269	-123.610364	247.635633	0.414906	371.660902	-2.483331	-2.483308	-2.482526	-0.502870	-0.335517	-0.093830	-0.650272	-0.433843	-0.121132
0.288400	-123.980269	-123.565364	247.545633	0.414905	371.525901	-2.372238	-2.372217	-2.371496	-0.571861	-0.381546	-0.106683	-0.590511	-0.393972	-0.109998
0.288700	-123.935269	-123.520364	247.455632	0.414905	371.390901	-2.261186	-2.261167	-2.260515	-0.633779	-0.422856	-0.118218	-0.523496	-0.349262	-0.097514
0.289000	-123.890268	-123.475364	247.365632	0.414905	371.255900	-2.150174	-2.150158	-2.149583	-0.687872	-0.458945	-0.128295	-0.450060	-0.300267	-0.083833
0.289300	-123.845268	-123.430364	247.275631	0.414904	371.120899	-2.039202	-2.039189	-2.038698	-0.733481	-0.489374	-0.136792	-0.371113	-0.247596	-0.069125
0.289600	-123.800267	-123.385364	247.185631	0.414904	370.985899	-1.928270	-1.928260	-1.927860	-0.770055	-0.513775	-0.143606	-0.287632	-0.191900	-0.053573
0.289900	-123.755267	-123.340364	247.095631	0.414903	370.850898	-1.817379	-1.817372	-1.817067	-0.797155	-0.531855	-0.148654	-0.200648	-0.133867	-0.037368
0.290200	-123.710267	-123.295364	247.005630	0.414903	370.715897	-1.706528	-1.706524	-1.706318	-0.814458	-0.543400	-0.151878	-0.111232	-0.074211	-0.020710
0.290500	-123.665266	-123.250364	246.915630	0.414903	370.580896	-1.595718	-1.595717	-1.595612	-0.821763	-0.548273	-0.153239	-0.020484	-0.013666	-0.003803
0.290800	-123.620266	-123.205364	246.825630	0.414902	370.445896	-1.484948	-1.484950	-1.484947	-0.818990	-0.546424	-0.152722	0.070482	0.047024	0.013143
0.291100	-123.575266	-123.160364	246.735629	0.414902	370.310895	-1.374218	-1.374224	-1.374323	-0.806186	-0.537881	-0.150337	0.160552	0.107116	0.029923
0.291400	-123.530265	-123.115364	246.645629	0.414902	370.175894	-1.263529	-1.263538	-1.263738	-0.783518	-0.522758	-0.146114	0.248623	0.165875	0.046331
0.291700	-123.485265	-123.070364	246.555628	0.414901	370.040893	-1.152881	-1.152893	-1.153191	-0.751274	-0.501245	-0.140107	0.333621	0.222583	0.062166
0.292000	-123.440265	-123.025364	246.465628	0.414901	369.905893	-1.042274	-1.042288	-1.042681	-0.709858	-0.473614	-0.132391	0.414511	0.276550	0.077235
0.292300	-123.395264	-122.980364	246.375628	0.414901	369.770892	-0.931707	-0.931724	-0.932207	-0.659787	-0.440207	-0.123063	0.490307	0.327120	0.091356
0.292600	-123.350264	-122.935364	246.285627	0.414900	369.635891	-0.821180	-0.821200	-0.821767	-0.601680	-0.401441	-0.112238	0.560092	0.373678	0.104357
0.292900	-123.305263	-122.890364	246.195627	0.414900	369.500890	-0.710695	-0.710717	-0.711361	-0.536257	-0.357792	-0.100049	0.623020	0.415662	0.116081
0.293200	-123.260263	-122.845364	246.105627	0.414899	369.365890	-0.600250	-0.600274	-0.600987	-0.464321	-0.309798	-0.086648	0.678333	0.452565	0.126385
0.293500	-123.215263	-122.800364	246.015626	0.414899	369.230889	-0.489846	-0.489872	-0.490645	-0.386757	-0.258049	-0.072198	0.725363	0.483942	0.135147
0.293800	-123.170262	-122.755364	245.925626	0.414899	369.095888	-0.379483	-0.379510	-0.380334	-0.304514	-0.203179	-0.056876	0.763550	0.509419	0.142261
0.294100	-123.125262	-122.710364	245.835626	0.414898	368.960887	-0.269161	-0.269189	-0.270054	-0.218597	-0.145858	-0.040870	0.792437	0.528692	0.147643
0.294400	-123.080262	-122.665364	245.745625	0.414898	368.825887	-0.158879	-0.158908	-0.159803	-0.130056	-0.086786	-0.024375	0.811684	0.541533	0.151229
0.294700	-123.035261	-122.620364	245.655625	0.414898	368.690886	-0.048639	-0.048668	-0.049582	-0.039967	-0.026681	-0.007591	0.821068	0.547794	0.152977
0.295000	-122.990261	-122.575364	245.565624	0.414897	368.555885	0.061561	0.061532	0.060609	0.050574	0.033726	0.009277	0.820486	0.547406	0.152868
0.295300	-122.945260	-122.530364	245.475624	0.414897	368.420884	0.171720	0.171691	0.170771	0.140469	0.093701	0.026024	0.809956	0.540380	0.150907
0.295600	-122.900260	-122.485364	245.385624	0.414896	368.285884	0.281838	0.281810	0.280904	0.228629	0.152519	0.042448	0.789616	0.526810	0.147117
0.295900	-122.855260	-122.440364	245.295623	0.414896	368.150883	0.391915	0.391888	0.391007	0.313990	0.209469	0.058351	0.759723	0.506866	0.141548
0.296200	-122.810259	-122.395364	245.205623	0.414896	368.015882	0.501951	0.501926	0.501081	0.395521	0.263864	0.073540	0.720650	0.480798	0.134269
0.296500	-122.765259	-122.350364	245.115623	0.414895	367.880882	0.611947	0.611923	0.611124	0.472240	0.315050	0.087833	0.672879	0.448926	0.125369
0.296800	-122.720259	-122.305364	245.025622	0.414895	367.745881	0.721901	0.721879	0.721136	0.543227	0.362410	0.101058	0.616997	0.411643	0.114958
0.297100	-122.675258	-122.260364	244.935622	0.414895	367.610880	0.831815	0.831795	0.831117	0.607630	0.405378	0.113056	0.553687	0.369405	0.103164
0.297400	-122.630258	-122.215364	244.845621	0.414894	367.475879	0.941688	0.941671	0.941065	0.664681	0.443441	0.123685	0.483722	0.322726	0.090129
0.297700	-122.585257	-122.170364	244.755621	0.414894	367.340879	1.051520	1.051506	1.050980	0.713699	0.476144	0.132817	0.407951	0.272174	0.076013
0.298000	-122.540257	-122.125364	244.665621	0.414893	367.205878	1.161312	1.161300	1.160861	0.754103	0.503100	0.140344	0.327295	0.218362	0.060987
0.298300	-122.495257	-122.080364	244.575620	0.414893	367.070877	1.271063	1.271054	1.270707	0.785415	0.523991	0.146177	0.242728	0.161942	0.045232
0.298600	-122.450256	-122.035364	244.485620	0.414893	366.935876	1.380773	1.380767	1.380516	0.807270	0.538573	0.150249	0.155274	0.103594	0.028940
0.298900	-122.405256	-121.990364	244.395620	0.414892	366.800876	1.490443	1.490440	1.490288	0.819416	0.546676	0.152512	0.065985	0.044024	0.012305
0.299200	-122.360256	-121.945364	244.305619	0.414892	366.665875	1.600072	1.600073	1.600021	0.821716	0.548210	0.152940	-0.024063	-0.016054	-0.004471
0.299500	-122.315255	-121.900364	244.215619	0.414892	366.530874	1.709660	1.709664	1.709715	0.814155	0.543166	0.151532	-0.113789	-0.075917	-0.021187
0.299800	-122.270255	-121.855364	244.125618	0.414891	366.395873	1.819208	1.819216	1.819367	0.796834	0.531610	0.148305	-0.202118	-0.134847	-0.037643
0.300100	-122.225254	-121.810364	244.035618	0.414891	366.260873	1.928716	1.928726	1.928977	0.769971	0.513687	0.143300	-0.287992	-0.192140	-0.053641
0.300400	-122.180254	-121.765364	243.945618	0.414890	366.125872	2.038183	2.038197	2.038543	0.733899	0.489621	0.136580	-0.370386	-0.247112	-0.068991
0.300700	-122.135254	-121.720364	243.855617	0.414890	365.990871	2.147610	2.147626	2.148065	0.689059	0.459705	0.128226	-0.448318	-0.299106	-0.083510
0.301000	-122.090253	-121.675364	243.765617	0.414890	365.855870	2.256997	2.257016	2.257541	0.635997	0.424304	0.118341	-0.520861	-0.347504	-0.097025
0.301300	-122.045253	-121.630364	243.675617	0.414889	365.720870	2.366343	2.366364	2.366970	0.575356	0.383846	0.107043	-0.587155	-0.391734	-0.109375
0.301600	-122.000253	-121.585364	243.585616	0.414889	365.585869	2.475649	2.475672	2.476352	0.507870	0.338821	0.094470	-0.646414	-0.431270	-0.120415
0.301900	-121.955252	-121.540364	243.495616	0.414889	365.450868	2.584915	2.584940	2.585685	0.434349	0.289770	0.080773	-0.697940	-0.465646	-0.130015
0.302200	-121.910252	-121.495364	243.405615	0.414888	365.315867	2.694141	2.694167	2.694968	0.355678	0.237283	0.066117	-0.741126	-0.494459	-0.138060
0.302500	-121.865251	-121.450364	243.315615	0.414888	365.180866	2.803326	2.803354	2.804202	0.272800	0.181989	0.050677	-0.775468	-0.517371	-0.144458
0.302800	-121.820251	-121.405364	243.225615	0.414887	365.045866	2.912472	2.912500	2.913385	0.186705	0.124549	0.034637	-0.800567	-0.534116	-0.149134
0.303100	-121.775251	-121.360364	243.135614	0.414887	364.910865	3.021577	3.021606	3.022517	0.098422	0.065648	0.018190	-0.816134	-0.544502	-0.152034
0.303400	-121.730250	-121.315364	243.045614	0.414887	364.775864	3.130642	3.130671	3.131598	0.009002	0.005990	0.001531	-0.821995	-0.548413	-0.153126
0.303700	-121.685250	-121.270364	242.955614	0.414886	364.640863	-3.043518	-3.043489	-3.042558	-0.080492	-0.053718	-0.015142	-0.818092	-0.545808	-0.152399
0.304000	-121.640250	-121.225364	242.865613	0.414886	364.505863	-2.934533	-2.934505	-2.933580	-0.168997	-0.112766	-0.031631	-0.804480	-0.536727	-0.149863
0.304300	-121.595249	-121.180364	242.775613	0.414886	364.370862	-2.825589	-2.825561	-2.824653	-0.255465	-0.170455	-0.047740	-0.781333	-0.521284	-0.145551
0.304600	-121.550249	-121.135364	242.685612	0.414885	364.235861	-2.716684	-2.716657	-2.715778	-0.338873	-0.226103	-0.063279	-0.748936	-0.499669	-0.139515
0.304900	-121.505248	-121.090364	242.595612	0.414885	364.100860	-2.607820	-2.607795	-2.606953	-0.418237	-0.279052	-0.078065	-0.707681	-0.472146	-0.131829
0.305200	-121.460248	-121.045364	242.505612	0.414884	363.965860	-2.498996	-2.498972	-2.498179	-0.492622	-0.328680	-0.091923	-0.658069	-0.439045	-0.122586
0.305500	-121.415248	-121.000364	242.415611	0.414884	363.830859	-2.390212	-2.390190	-2.389454	-0.561155	-0.374403	-0.104691	-0.600693	-0.400766	-0.111897
0.305800	-121.370247	-120.955364	242.325611	0.414884	363.695858	-2.281468	-2.281449	-2.280779	-0.623032	-0.415686	-0.116219	-0.536242	-0.357766	-0.099890
0.306100	-121.325247	-120.910364	242.235610	0.414883	363.560857	-2.172764	-2.172748	-2.172151	-0.677530	-0.452045	-0.126372	-0.465483	-0.310558	-0.086707
0.306400	-121.280246	-120.865364	242.145610	0.414883	363.425857	-2.064101	-2.064087	-2.063571	-0.724014	-0.483058	-0.135032	-0.389259	-0.259703	-0.072506
0.306700	-121.235246	-120.820364	242.055610	0.414882	363.290856	-1.955478	-1.955467	-1.955038	-0.761945	-0.508365	-0.142098	-0.308474	-0.205806	-0.057456
0.307000	-121.190246	-120.775364	241.965609	0.414882	363.155855	-1.846895	-1.846887	-1.846550	-0.790886	-0.527673	-0.147490	-0.224086	-0.149504	-0.041734
0.307300	-121.145245	-120.730364	241.875609	0.414882	363.020854	-1.738353	-1.738348	-1.738106	-0.810505	-0.540763	-0.151145	-0.137091	-0.091463	-0.025527
0.307600	-121.100245	-120.685364	241.785609	0.414881	362.885854	-1.629851	-1.629849	-1.629706	-0.820584	-0.547487	-0.153023	-0.048516	-0.032368	-0.009025
0.307900	-121.055245	-120.640364	241.695608	0.414881	362.750853	-1.521390	-1.521391	-1.521347	-0.821014	-0.547774	-0.153103	0.040596	0.027085	0.007577
0.308200	-121.010244	-120.595364	241.605608	0.414881	362.615852	-1.412969	-1.412973	-1.413030	-0.811800	-0.541627	-0.151387	0.129199	0.086198	0.024084
0.308500	-120.965244	-120.550364	241.515607	0.414880	362.480851	-1.304589	-1.304596	-1.304752	-0.793062	-0.529126	-0.147896	0.216252	0.144277	0.040302
0.308800	-120.920243	-120.505364	241.425607	0.414880	362.345850	-1.196249	-1.196259	-1.196513	-0.765030	-0.510423	-0.142673	0.300736	0.200643	0.056042
0.309100	-120.875243	-120.460364	241.335607	0.414879	362.210850	-1.087950	-1.087963	-1.088311	-0.728043	-0.485747	-0.135782	0.381665	0.254637	0.071119
0.309400	-120.830243	-120.415364	241.245606	0.414879	362.075849	-0.979691	-0.979707	-0.980146	-0.682544	-0.455391	-0.127306	0.458095	0.305628	0.085358
0.309700	-120.785242	-120.370364	241.155606	0.414879	361.940848	-0.871473	-0.871492	-0.872016	-0.629075	-0.419718	-0.117344	0.529135	0.353025	0.098593
0.310000	-120.740242	-120.325364	241.065606	0.414878	361.805847	-0.763296	-0.763317	-0.763920	-0.568271	-0.379151	-0.106016	0.593962	0.396276	0.110671
0.310300	-120.695241	-120.280364	240.975605	0.414878	361.670847	-0.655160	-0.655183	-0.655858	-0.500849	-0.334169	-0.093455	0.651826	0.434880	0.121451
0.310600	-120.650241	-120.235364	240.885605	0.414877	361.535846	-0.547064	-0.547089	-0.547828	-0.427604	-0.285302	-0.079810	0.702057	0.468394	0.130809
0.310900	-120.605241	-120.190364	240.795604	0.414877	361.400845	-0.439010	-0.439036	-0.439830	-0.349398	-0.233125	-0.065239	0.744080	0.496430	0.138638
0.311200	-120.560240	-120.145364	240.705604	0.414877	361.265844	-0.330996	-0.331023	-0.331863	-0.267148	-0.178250	-0.049916	0.777412	0.518668	0.144848
0.311500	-120.515240	-120.100364	240.615604	0.414876	361.130844	-0.223022	-0.223051	-0.223927	-0.181816	-0.121319	-0.034018	0.801676	0.534857	0.149369
0.311800	-120.470240	-120.055364	240.525603	0.414876	360.995843	-0.115090	-0.115119	-0.116022	-0.094400	-0.062997	-0.017732	0.816600	0.544813	0.152149
0.312100	-120.425239	-120.010364	240.435603	0.414876	360.860842	-0.007199	-0.007228	-0.008146	-0.005918	-0.003964	-0.001248	0.822019	0.548429	0.153159
0.312400	-120.380239	-119.965364	240.345602	0.414875	360.725841	0.100652	0.100623	0.099700	0.082601	0.055093	0.015244	0.817883	0.545669	0.152388
0.312700	-120.335238	-119.920364	240.255602	0.414875	360.590840	0.208462	0.208433	0.207516	0.170127	0.113488	0.031550	0.804249	0.536573	0.149848
0.313000	-120.290238	-119.875364	240.165602	0.414874	360.455840	0.316230	0.316203	0.315302	0.255646	0.170544	0.047483	0.781287	0.521254	0.145570
0.313300	-120.245238	-119.830364	240.075601	0.414874	360.320839	0.423958	0.423932	0.423058	0.338169	0.225601	0.062857	0.749273	0.499895	0.139606
0.313600	-120.200237	-119.785364	239.985601	0.414874	360.185838	0.531646	0.531620	0.530784	0.416742	0.278023	0.077496	0.708589	0.472751	0.132027
0.313900	-120.155237	-119.740364	239.895600	0.414873	360.050837	0.639292	0.639269	0.638479	0.490461	0.327206	0.091230	0.659715	0.440144	0.122921
0.314200	-120.110236	-119.695364	239.805600	0.414873	359.915837	0.746897	0.746876	0.746143	0.558478	0.372585	0.103902	0.603227	0.402456	0.112397
0.314500	-120.065236	-119.650364	239.715600	0.414872	359.780836	0.854462	0.854443	0.853774	0.620013	0.413640	0.115366	0.539785	0.360130	0.100578
0.314800	-120.020236	-119.605364	239.625599	0.414872	359.645835	0.961986	0.961970	0.961373	0.674362	0.449900	0.125491	0.470131	0.313658	0.087601
0.315100	-119.975235	-119.560364	239.535599	0.414872	359.510834	1.069470	1.069456	1.068938	0.720905	0.480953	0.134163	0.395075	0.263584	0.073617
0.315400	-119.930235	-119.515364	239.445599	0.414871	359.375833	1.176912	1.176901	1.176469	0.759116	0.506446	0.141282	0.315491	0.210487	0.058790
0.315700	-119.885235	-119.470364	239.355598	0.414871	359.240833	1.284314	1.284306	1.283964	0.788562	0.526091	0.146768	0.232299	0.154984	0.043292
0.316000	-119.840234	-119.425364	239.265598	0.414871	359.105832	1.391675	1.391670	1.391422	0.808915	0.539670	0.150559	0.146463	0.097716	0.027300
0.316300	-119.795234	-119.380364	239.175597	0.414870	358.970831	1.498996	1.498994	1.498843	0.819950	0.547032	0.152615	0.058974	0.039346	0.011000
0.316600	-119.750233	-119.335364	239.085597	0.414870	358.835830	1.606276	1.606277	1.606225	0.821551	0.548100	0.152913	-0.029161	-0.019455	-0.005420
0.316900	-119.705233	-119.290364	238.995597	0.414869	358.700830	1.713516	1.713520	1.713567	0.813710	0.542869	0.151453	-0.116927	-0.078011	-0.021771
0.317200	-119.660233	-119.245364	238.905596	0.414869	358.565829	1.820715	1.820722	1.820868	0.796528	0.531406	0.148252	-0.203318	-0.135648	-0.037866
0.317500	-119.615232	-119.200364	238.815596	0.414869	358.430828	1.927874	1.927884	1.928127	0.770213	0.513849	0.143349	-0.287343	-0.191708	-0.053521
0.317800	-119.570232	-119.155364	238.725595	0.414868	358.295827	2.034992	2.035005	2.035343	0.735076	0.490407	0.136803	-0.368042	-0.245548	-0.068555
0.318100	-119.525231	-119.110364	238.635595	0.414868	358.160826	2.142070	2.142086	2.142514	0.691531	0.461355	0.128690	-0.444494	-0.296554	-0.082799
0.318400	-119.480231	-119.065364	238.545595	0.414867	358.025826	2.249108	2.249126	2.249640	0.640086	0.427032	0.119106	-0.515828	-0.344146	-0.096088
0.318700	-119.435231	-119.020364	238.455594	0.414867	357.890825	2.356105	2.356126	2.356720	0.581337	0.387836	0.108160	-0.581233	-0.387783	-0.108274
0.319000	-119.390230	-118.975364	238.365594	0.414867	357.755824	2.463062	2.463085	2.463752	0.515965	0.344222	0.095981	-0.639970	-0.426971	-0.119217
0.319300	-119.345230	-118.930364	238.275593	0.414866	357.620823	2.569979	2.570004	2.570736	0.444725	0.296692	0.082709	-0.691374	-0.461266	-0.128794
0.319600	-119.300229	-118.885364	238.185593	0.414866	357.485822	2.676856	2.676882	2.677671	0.368435	0.245794	0.068495	-0.734868	-0.490284	-0.136897
0.319900	-119.255229	-118.840364	238.095593	0.414865	357.350822	2.783692	2.783720	2.784557	0.287972	0.192111	0.053505	-0.769963	-0.513699	-0.143435
0.320200	-119.210229	-118.795364	238.005592	0.414865	357.215821	2.890489	2.890517	2.891393	0.204258	0.136259	0.037908	-0.796270	-0.531250	-0.148336
0.320500	-119.165228	-118.750364	237.915592	0.414865	357.080820	2.997245	2.997274	2.998178	0.118249	0.078877	0.021884	-0.813498	-0.542744	-0.151546
0.320800	-119.120228	-118.705364	237.825591	0.414864	356.945819	3.103961	3.103990	3.104913	0.030928	0.020618	0.005616	-0.821463	-0.548058	-0.153030
0.321100	-119.075227	-118.660364	237.735591	0.414864	356.810818	-3.072549	-3.072519	-3.071588	-0.056712	-0.037853	-0.010712	-0.820083	-0.547138	-0.152773
0.321400	-119.030227	-118.615364	237.645591	0.414863	356.675818	-2.965913	-2.965884	-2.964956	-0.143674	-0.095871	-0.026914	-0.809386	-0.540001	-0.150780
0.321700	-118.985227	-118.570364	237.555590	0.414863	356.540817	-2.859317	-2.859289	-2.858374	-0.228971	-0.152780	-0.042805	-0.789504	-0.526736	-0.147076
0.322000	-118.940226	-118.525364	237.465590	0.414863	356.405816	-2.752762	-2.752735	-2.751842	-0.311639	-0.207933	-0.058207	-0.760672	-0.507500	-0.141704
0.322300	-118.895226	-118.480364	237.375589	0.414862	356.270815	-2.646247	-2.646221	-2.645362	-0.390741	-0.260708	-0.072944	-0.723227	-0.482517	-0.134728
0.322600	-118.850225	-118.435364	237.285589	0.414862	356.135815	-2.539772	-2.539747	-2.538931	-0.465387	-0.310510	-0.086851	-0.677604	-0.452079	-0.126228
0.322900	-118.805225	-118.390364	237.195589	0.414861	356.000814	-2.433337	-2.433315	-2.432550	-0.534737	-0.356778	-0.099772	-0.624327	-0.416534	-0.116302
0.323200	-118.760225	-118.345364	237.105588	0.414861	355.865813	-2.326942	-2.326922	-2.326219	-0.598011	-0.398993	-0.111560	-0.564010	-0.376292	-0.105065
0.323500	-118.715224	-118.300364	237.015588	0.414861	355.730812	-2.220588	-2.220570	-2.219935	-0.654503	-0.436683	-0.122085	-0.497341	-0.331812	-0.092644
0.323800	-118.670224	-118.255364	236.925587	0.414860	355.595811	-2.114274	-2.114258	-2.113699	-0.703581	-0.469426	-0.131228	-0.425080	-0.283602	-0.079181
0.324100	-118.625223	-118.210364	236.835587	0.414860	355.460811	-2.008000	-2.007987	-2.007509	-0.744700	-0.496860	-0.138889	-0.348049	-0.232209	-0.064830
0.324400	-118.580223	-118.165364	236.745587	0.414859	355.325810	-1.901766	-1.901757	-1.901366	-0.777405	-0.518680	-0.144983	-0.267124	-0.178218	-0.049752
0.324700	-118.535223	-118.120364	236.655586	0.414859	355.190809	-1.795573	-1.795567	-1.795267	-0.801339	-0.534648	-0.149441	-0.183219	-0.122238	-0.034120
0.325000	-118.490222	-118.075364	236.565586	0.414859	355.055808	-1.689421	-1.689417	-1.689212	-0.816240	-0.544589	-0.152218	-0.097283	-0.064904	-0.018110
0.325300	-118.445222	-118.030364	236.475585	0.414858	354.920807	-1.583308	-1.583308	-1.583200	-0.821952	-0.548400	-0.153282	-0.010285	-0.006862	-0.001901
0.325600	-118.400221	-117.985364	236.385585	0.414858	354.785807	-1.477237	-1.477239	-1.477229	-0.818421	-0.546045	-0.152624	0.076795	0.051236	0.014322
0.325900	-118.355221	-117.940364	236.295585	0.414857	354.650806	-1.371205	-1.371211	-1.371298	-0.805698	-0.537556	-0.150254	0.162980	0.108736	0.030379
0.326200	-118.310221	-117.895364	236.205584	0.414857	354.515805	-1.265215	-1.265223	-1.265407	-0.783935	-0.523036	-0.146199	0.247302	0.164994	0.046089
0.326500	-118.265220	-117.850364	236.115584	0.414857	354.380804	-1.159264	-1.159276	-1.159555	-0.753387	-0.502655	-0.140508	0.328818	0.219379	0.061276
0.326800	-118.220220	-117.805364	236.025583	0.414856	354.245803	-1.053355	-1.053369	-1.053740	-0.714406	-0.476649	-0.133245	0.406618	0.271285	0.075771
0.327100	-118.175219	-117.760364	235.935583	0.414856	354.110802	-0.947486	-0.947503	-0.947961	-0.667440	-0.445314	-0.124495	0.479835	0.320133	0.089412
0.327400	-118.130219	-117.715364	235.845583	0.414855	353.975802	-0.841658	-0.841677	-0.842217	-0.613021	-0.409007	-0.114356	0.547653	0.365380	0.102047
0.327700	-118.085219	-117.670364	235.755582	0.414855	353.840801	-0.735870	-0.735892	-0.736508	-0.551769	-0.368141	-0.102944	0.609322	0.406524	0.113537
0.328000	-118.040218	-117.625364	235.665582	0.414855	353.705800	-0.630123	-0.630147	-0.630832	-0.484374	-0.323177	-0.090388	0.664159	0.443109	0.123753
0.328300	-117.995218	-117.580364	235.575581	0.414854	353.570799	-0.524417	-0.524443	-0.525189	-0.411596	-0.274622	-0.076829	0.711560	0.474734	0.132585
0.328600	-117.950217	-117.535364	235.485581	0.414854	353.435798	-0.418752	-0.418779	-0.419578	-0.334254	-0.223022	-0.062420	0.751004	0.501050	0.139933
0.328900	-117.905217	-117.490364	235.395581	0.414853	353.300798	-0.313128	-0.313155	-0.313999	-0.253215	-0.168955	-0.047321	0.782061	0.521770	0.145720
0.329200	-117.860217	-117.445364	235.305580	0.414853	353.165797	-0.207544	-0.207573	-0.208451	-0.169386	-0.113026	-0.031703	0.804394	0.536670	0.149880
0.329500	-117.815216	-117.400364	235.215580	0.414853	353.030796	-0.102001	-0.102030	-0.102934	-0.083704	-0.055861	-0.015740	0.817765	0.545591	0.152372
0.329800	-117.770216	-117.355364	235.125579	0.414852	352.895795	0.003500	0.003471	0.002553	0.002878	0.001904	0.000391	0.822035	0.548440	0.153167
0.330100	-117.725215	-117.310364	235.035579	0.414852	352.760794	0.108962	0.108933	0.108010	0.089394	0.059625	0.016510	0.817168	0.545193	0.152260
0.330400	-117.680215	-117.265364	234.945579	0.414851	352.625794	0.214382	0.214353	0.213436	0.174885	0.116662	0.032438	0.803227	0.535892	0.149663
0.330700	-117.635215	-117.220364	234.855578	0.414851	352.490793	0.319761	0.319733	0.318832	0.258402	0.172383	0.047998	0.780379	0.520648	0.145406
0.331000	-117.590214	-117.175364	234.765578	0.414851	352.355792	0.425100	0.425073	0.424198	0.339023	0.226171	0.063018	0.748886	0.499637	0.139539
0.331300	-117.545214	-117.130364	234.675577	0.414850	352.220791	0.530397	0.530372	0.529533	0.415857	0.277433	0.077333	0.709108	0.473098	0.132128
